"ID","Name","Grade"
"7018"," ""Richard Curtis""","2.44931766"
"41270"," ""Chuck Bowman""","1.125"
"75035"," ""Olivier Megaton""","3.76141306"
"4760"," ""Deepa Mehta""","0.10422387"
"6449"," ""Warren Beatty""","1.03738726"
"14911"," ""Penny Marshall""","1.51668774"
"16544"," ""Ted Kotcheff""","1.25212904"
"8452"," ""Andrei Tarkovsky""","0.3"
"31093"," ""Yvette Kaplan""","0.38085778"
"133293"," ""Paul Bolger""","0.38085778"
"142587"," ""Greg Tiernan""","1.40752617"
"3224"," ""Stephen Frears""","1.23384128"
"3045"," ""P.J. Hogan""","2.99288605"
"144221"," ""Brad Furman""","0.85412898"
"9855"," ""Terence Young""","1.41195658"
"12987"," ""David Zucker""","2.20673217"
"137427"," ""Denis Villeneuve""","1.22126687"
"52038"," ""Thomas Carter""","0.91038276"
"7017"," ""Roger Michell""","3.63889678"
"26648"," ""Luis Llosa""","1.70362582"
"16745"," ""Melville Shavelson""","0.72"
"52842"," ""Garth Jennings""","1.04478416"
"54644"," ""Joel Zwick""","3.68744044"
"52968"," ""Russell Mulcahy""","1.48412065"
"4755"," ""David R. Ellis""","1.86167139"
"7791"," ""Peter Howitt""","1.60583018"
"60237"," ""John A. Davis""","0.80936232"
"5602"," ""David Lynch""","0.3092569000000001"
"16391"," ""Julie Taymor""","0.56298474"
"2406"," ""Mathieu Kassovitz""","1.41591324"
"35155"," ""John Gray""","0.02035"
"79656"," ""John Schultz""","0.623"
"2228"," ""Sean Penn""","0.56255142"
"60129"," ""Susan Stroman""","0.38058335"
"879"," ""Billy Bob Thornton""","0.24475416"
"21905"," ""Danny Pang""","0.4248739"
"31033"," ""Oxide Pang Chun""","0.4248739"
"16566"," ""George P. Cosmatos""","3.00400432"
"56710"," ""Oliver Parker""","1.60078586"
"43518"," ""Lawrence Kasanoff""","0.00073706"
"880"," ""Ben Affleck""","2.32324128"
"18069"," ""Brian Gibson""","0.391"
"11426"," ""Ben Sharpsteen""","0.843"
